364597.41	6416462.51
364590.61	6416462.86
364590.25	6416456.09
364589.89	6416449.32
364589.53	6416442.55
364589.17	6416435.78
364588.81	6416429.01
364588.45	6416422.24
364588.09	6416415.47
364587.73	6416408.70
364587.37	6416401.93
364587.01	6416395.16
364586.65	6416388.39
364586.29	6416381.62
364585.93	6416374.85
364579.13	6416375.20
364578.77	6416368.43
364578.41	6416361.66
364578.05	6416354.89
364577.69	6416348.12
364577.33	6416341.35
364576.97	6416334.58
364576.61	6416327.81
364569.81	6416328.16
364569.45	6416321.39
364569.09	6416314.62
364568.73	6416307.85
364568.37	6416301.08
364568.01	6416294.31
364567.65	6416287.54
364560.85	6416287.89
364560.49	6416281.12
364560.13	6416274.35
364559.77	6416267.58
364559.41	6416260.81
364559.05	6416254.04
364552.25	6416254.39
364551.89	6416247.62
364551.53	6416240.85
364551.17	6416234.08
364550.81	6416227.31
364550.45	6416220.54
364550.09	6416213.77
364543.29	6416214.12
364542.93	6416207.35
364542.57	6416200.58
364542.21	6416193.81
364541.85	6416187.04
364541.49	6416180.27
364541.13	6416173.50
364534.33	6416173.85
364533.97	6416167.08
364533.61	6416160.31
364533.25	6416153.54
364532.89	6416146.77
364532.53	6416140.00
364532.17	6416133.23
364531.81	6416126.46
364531.45	6416119.69
364524.65	6416120.04
364524.29	6416113.27
364523.93	6416106.50
364523.57	6416099.73
364523.21	6416092.96
364522.85	6416086.19
364522.49	6416079.42
364522.13	6416072.65
364521.77	6416065.88
364521.41	6416059.11
364521.05	6416052.34
364520.69	6416045.57
364520.33	6416038.80
364513.53	6416039.15
364513.17	6416032.38
364512.81	6416025.61
364512.45	6416018.84
364512.09	6416012.07
364511.73	6416005.30
364511.37	6415998.53
364511.01	6415991.76
364510.65	6415984.99
364510.29	6415978.22
364509.93	6415971.45
364503.13	6415971.80
364502.77	6415965.03
364502.41	6415958.26
364502.05	6415951.49
364501.69	6415944.72
364501.33	6415937.95
364500.97	6415931.18
364494.17	6415931.53
364493.81	6415924.76
364493.45	6415917.99
364493.09	6415911.22
364492.73	6415904.45
364492.37	6415897.68
364485.57	6415898.03
364485.21	6415891.26
364484.85	6415884.49
364484.49	6415877.72
